image_id,umap_x,umap_y,cluster,dataset
5467,-3.6238034,-11.885217,-1,SalamanderID2025
5468,-2.8984802,-12.887872,-1,SalamanderID2025
5469,9.740435,2.8664384,-1,SalamanderID2025
5472,9.720454,3.0012786,-1,SalamanderID2025
5473,9.716122,2.9844258,-1,SalamanderID2025
5475,-2.947775,-10.000823,-1,SalamanderID2025
5479,-2.4263248,-11.019511,-1,SalamanderID2025
5483,9.474139,1.5714642,-1,SalamanderID2025
5486,10.418587,1.3781015,-1,SalamanderID2025
5487,11.388717,1.9189843,-1,SalamanderID2025
5490,9.098238,3.7674346,-1,SalamanderID2025
5494,9.345299,2.6676025,-1,SalamanderID2025
5495,10.369159,1.980094,-1,SalamanderID2025
5499,-3.7096548,-11.678605,-1,SalamanderID2025
5500,9.289519,2.1949208,-1,SalamanderID2025
5501,9.806696,3.0855215,-1,SalamanderID2025
5502,8.708032,3.5030196,-1,SalamanderID2025
5503,9.160041,2.5344167,-1,SalamanderID2025
5504,10.750753,1.7266407,-1,SalamanderID2025
5506,9.430337,3.2324696,-1,SalamanderID2025
5509,8.286678,3.9172873,-1,SalamanderID2025
5511,-3.0519476,-11.265779,-1,SalamanderID2025
5512,10.706534,2.0736988,-1,SalamanderID2025
5514,-3.3393788,-12.94481,-1,SalamanderID2025
5518,8.462374,3.94272,-1,SalamanderID2025
5519,8.93067,3.959932,-1,SalamanderID2025
5522,8.821875,3.5877686,-1,SalamanderID2025
5525,9.530471,1.5556064,-1,SalamanderID2025
5526,-3.2662168,-11.305429,-1,SalamanderID2025
5527,10.3934965,3.0392652,-1,SalamanderID2025
5529,-3.6885455,-11.056215,-1,SalamanderID2025
5535,10.436461,1.4692563,-1,SalamanderID2025
5538,-3.6444097,-12.701045,-1,SalamanderID2025
5539,-2.5082326,-12.66102,-1,SalamanderID2025
5540,10.644388,2.46821,-1,SalamanderID2025
5541,-2.752842,-13.017488,-1,SalamanderID2025
5547,9.555704,1.9636817,-1,SalamanderID2025
5548,9.304753,2.2626343,-1,SalamanderID2025
5550,9.4353075,2.674321,-1,SalamanderID2025
5551,-2.7045124,-12.106971,-1,SalamanderID2025
5552,-3.3385324,-12.379968,-1,SalamanderID2025
5555,9.467247,2.5092912,-1,SalamanderID2025
5556,-2.659105,-12.880187,-1,SalamanderID2025
5559,-2.9314814,-12.64852,-1,SalamanderID2025
5562,-0.5499943,-6.3574376,-1,SalamanderID2025
5565,-0.6344886,-5.9350157,-1,SalamanderID2025
5566,-0.37811148,-5.7849956,-1,SalamanderID2025
5568,-0.5981922,-6.1160808,-1,SalamanderID2025
5569,-0.70162195,-6.2052383,-1,SalamanderID2025
5572,10.043265,3.1575098,-1,SalamanderID2025
5575,10.165536,2.501917,-1,SalamanderID2025
5577,11.405394,1.8827821,-1,SalamanderID2025
5580,9.39319,3.1969707,-1,SalamanderID2025
5581,-2.5910084,-11.20789,-1,SalamanderID2025
5582,-2.9615123,-12.5125675,-1,SalamanderID2025
5583,10.334433,1.3833754,-1,SalamanderID2025
5585,8.374581,2.481001,-1,SalamanderID2025
5587,9.119811,1.4331357,-1,SalamanderID2025
5590,-0.4910812,-6.0512857,-1,SalamanderID2025
5591,8.426472,2.6605432,-1,SalamanderID2025
5593,9.1762,2.4694123,-1,SalamanderID2025
5597,0.4893684,-5.66075,-1,SalamanderID2025
5601,9.730354,2.1179872,-1,SalamanderID2025
5602,9.790789,2.083806,-1,SalamanderID2025
5605,-2.5229168,-12.006684,-1,SalamanderID2025
5609,-3.1861618,-10.91922,-1,SalamanderID2025
5610,-4.0070353,-12.181966,-1,SalamanderID2025
5611,-2.9945424,-11.139394,-1,SalamanderID2025
5612,8.683547,3.8867846,-1,SalamanderID2025
5617,-3.9080367,-11.876042,-1,SalamanderID2025
5618,9.117926,1.4860605,-1,SalamanderID2025
5619,8.935719,2.9440029,-1,SalamanderID2025
5622,10.537812,3.0033967,-1,SalamanderID2025
5623,8.841191,2.2512608,-1,SalamanderID2025
5624,-2.6854563,-12.210296,-1,SalamanderID2025
5625,-3.9647472,-12.118462,-1,SalamanderID2025
5626,10.892639,2.2303097,-1,SalamanderID2025
5627,10.899353,2.3124852,-1,SalamanderID2025
5629,9.672653,3.2246544,-1,SalamanderID2025
5631,11.124347,1.728147,-1,SalamanderID2025
5632,-2.4727077,-11.835335,-1,SalamanderID2025
5633,-3.317798,-12.840041,-1,SalamanderID2025
5637,-3.729511,-10.462337,-1,SalamanderID2025
5640,-3.2085772,-12.972051,-1,SalamanderID2025
5643,-2.464494,-11.282159,-1,SalamanderID2025
5644,-3.590871,-12.460389,-1,SalamanderID2025
5645,10.661297,2.622718,-1,SalamanderID2025
5646,10.712038,2.5198214,-1,SalamanderID2025
5647,-3.751692,-12.172477,-1,SalamanderID2025
5648,-3.5888093,-12.242775,-1,SalamanderID2025
5651,-3.2259736,-12.64905,-1,SalamanderID2025
5652,9.051746,2.0418618,-1,SalamanderID2025
5654,-3.5283654,-11.393075,-1,SalamanderID2025
5658,-3.54652,-12.569817,-1,SalamanderID2025
5660,-3.1825972,-11.180869,-1,SalamanderID2025
5666,9.622479,2.3484735,-1,SalamanderID2025
5668,11.262011,1.9323957,-1,SalamanderID2025
5671,10.441596,1.5128454,-1,SalamanderID2025
5672,-2.9151115,-11.586515,-1,SalamanderID2025
5673,-3.0732899,-10.394129,-1,SalamanderID2025
5681,-2.747342,-9.726984,-1,SalamanderID2025
5684,-4.04462,-11.562024,-1,SalamanderID2025
5686,10.567016,2.813542,-1,SalamanderID2025
5687,9.414241,1.1969072,-1,SalamanderID2025
5689,-3.0157514,-13.15808,-1,SalamanderID2025
5695,11.437319,1.9098431,-1,SalamanderID2025
5699,9.905215,2.0634885,-1,SalamanderID2025
5700,10.256088,1.3063033,-1,SalamanderID2025
5702,-3.7656083,-10.666842,-1,SalamanderID2025
5703,-2.5998719,-10.893551,-1,SalamanderID2025
5715,-3.9826608,-12.201906,-1,SalamanderID2025
5716,-3.2352786,-12.90318,-1,SalamanderID2025
5720,-3.6005933,-10.307187,-1,SalamanderID2025
5721,-3.0541263,-12.36516,-1,SalamanderID2025
5722,-3.4952934,-11.15676,-1,SalamanderID2025
5728,-3.4687257,-10.444766,-1,SalamanderID2025
5730,-3.1715403,-11.723968,-1,SalamanderID2025
5736,-0.18418536,-6.041189,-1,SalamanderID2025
5737,-3.5531101,-11.63157,-1,SalamanderID2025
5739,-3.8792484,-10.961314,-1,SalamanderID2025
5742,9.35596,3.021094,-1,SalamanderID2025
5743,-3.5135248,-12.899012,-1,SalamanderID2025
5744,-3.5932171,-11.631686,-1,SalamanderID2025
5748,10.857414,2.4975839,-1,SalamanderID2025
5753,-2.9772427,-12.063602,-1,SalamanderID2025
5758,-3.775608,-10.484755,-1,SalamanderID2025
5759,-2.451566,-9.925166,-1,SalamanderID2025
5764,-0.7206963,-5.919691,-1,SalamanderID2025
5768,10.185625,3.2969525,-1,SalamanderID2025
5772,-3.5501485,-12.849267,-1,SalamanderID2025
5777,-2.2492833,-10.681217,-1,SalamanderID2025
5781,-3.857124,-10.609635,-1,SalamanderID2025
5786,-2.5856764,-10.993698,-1,SalamanderID2025
5790,-3.6469429,-11.352868,-1,SalamanderID2025
5791,9.892105,2.6788754,-1,SalamanderID2025
5792,-3.7858415,-12.660636,-1,SalamanderID2025
5794,9.177778,2.7670438,-1,SalamanderID2025
5797,-3.3254626,-12.579913,-1,SalamanderID2025
5798,9.491575,1.6206841,-1,SalamanderID2025
5803,-2.32047,-10.80771,-1,SalamanderID2025
5804,-2.3194294,-10.558889,-1,SalamanderID2025
5805,-2.9383845,-9.847952,-1,SalamanderID2025
5808,-2.867405,-12.678303,-1,SalamanderID2025
5812,-2.738391,-10.704979,-1,SalamanderID2025
5814,-3.6149032,-10.761805,-1,SalamanderID2025
5817,0.055175908,-5.910469,-1,SalamanderID2025
5819,11.164897,2.2487392,-1,SalamanderID2025
5823,11.473515,1.7821114,-1,SalamanderID2025
5824,-2.5150573,-11.41982,-1,SalamanderID2025
5826,-3.3174694,-11.920856,-1,SalamanderID2025
5829,-3.0204067,-10.966897,-1,SalamanderID2025
5832,-2.499547,-10.650638,-1,SalamanderID2025
5836,-0.7843283,-5.996243,-1,SalamanderID2025
5838,-3.8660488,-11.481472,-1,SalamanderID2025
5839,-3.30288,-11.395785,-1,SalamanderID2025
5840,-3.0044494,-10.631261,-1,SalamanderID2025
5842,-0.1993279,-5.8771935,-1,SalamanderID2025
5843,-3.5353024,-12.1714,-1,SalamanderID2025
5849,10.590995,2.3753867,-1,SalamanderID2025
5858,-3.5055633,-13.028989,-1,SalamanderID2025
5859,-0.24420694,-5.9248815,-1,SalamanderID2025
5863,-3.4181647,-11.145035,-1,SalamanderID2025
5865,-3.427666,-12.728779,-1,SalamanderID2025
5866,11.456341,1.8598715,-1,SalamanderID2025
5868,-3.876628,-11.490832,-1,SalamanderID2025
5871,9.086824,2.5357487,-1,SalamanderID2025
5876,-3.8665633,-12.28405,-1,SalamanderID2025
5878,9.169104,2.8423426,-1,SalamanderID2025
5879,-2.5898097,-11.605742,-1,SalamanderID2025
5884,11.20312,1.827906,-1,SalamanderID2025
5885,9.714562,2.132993,-1,SalamanderID2025
5889,-2.5132742,-11.24581,-1,SalamanderID2025
5893,-2.3249974,-11.880613,-1,SalamanderID2025
5895,-0.48759595,-5.767979,-1,SalamanderID2025
5896,-3.0669055,-10.152722,-1,SalamanderID2025
5898,-2.3907254,-10.607457,-1,SalamanderID2025
5901,-0.31488177,-6.339735,-1,SalamanderID2025
5906,-0.80245405,-6.5554624,-1,SalamanderID2025
5907,-0.40748793,-6.0646424,-1,SalamanderID2025
5908,-0.638133,-6.308096,-1,SalamanderID2025
5909,-3.7775667,-11.700886,-1,SalamanderID2025
5911,-2.3926044,-11.417417,-1,SalamanderID2025
5912,-2.2635396,-11.046362,-1,SalamanderID2025
5914,-2.229287,-10.63367,-1,SalamanderID2025
5919,-0.8140398,-6.5541525,-1,SalamanderID2025
5921,-0.5254805,-5.952206,-1,SalamanderID2025
5923,9.8547,2.550267,-1,SalamanderID2025
5927,10.223566,1.3699791,-1,SalamanderID2025
5929,-2.1417809,-10.527341,-1,SalamanderID2025
5930,-0.89175075,-6.670652,-1,SalamanderID2025
5932,-3.7793376,-12.13046,-1,SalamanderID2025
5934,-0.70632625,-5.999245,-1,SalamanderID2025
5935,0.0063675074,-5.8677306,-1,SalamanderID2025
5936,-0.043655317,-6.0153213,-1,SalamanderID2025
5940,-0.26896572,-5.875424,-1,SalamanderID2025
5941,-3.2600636,-10.606506,-1,SalamanderID2025
5942,-3.9641793,-11.728064,-1,SalamanderID2025
5943,-2.5064912,-12.145921,-1,SalamanderID2025
5945,-3.202191,-12.661791,-1,SalamanderID2025
5946,11.321594,1.9657869,-1,SalamanderID2025
5947,10.718635,1.9140788,-1,SalamanderID2025
5948,10.985146,1.9113094,-1,SalamanderID2025
5953,-0.3933195,-5.818562,-1,SalamanderID2025
5958,-2.9990091,-9.867271,-1,SalamanderID2025
5959,0.030280443,-6.140865,-1,SalamanderID2025
5961,-0.8459223,-6.591832,-1,SalamanderID2025
5962,-0.98502797,-6.9790006,-1,SalamanderID2025
5965,-0.43755728,-5.9217467,-1,SalamanderID2025
5966,-0.05833311,-6.390196,-1,SalamanderID2025
5967,-3.149988,-12.242078,-1,SalamanderID2025
5968,-3.5143878,-10.338464,-1,SalamanderID2025
5971,-3.7558284,-12.204657,-1,SalamanderID2025
5972,-0.49068716,-5.929201,-1,SalamanderID2025
5975,10.400931,2.6432376,-1,SalamanderID2025
5976,10.177273,1.7126234,-1,SalamanderID2025
5978,-3.4775047,-10.112167,-1,SalamanderID2025
5979,-4.062169,-11.456553,-1,SalamanderID2025
